# KLIBS INFO
#  > KLibs Commit: f3114ba150b1539d5e7d18ebe5fe32efa02ee24e
#
# EXPERIMENT SETTINGS
#  > Trials Per Block: 60
#  > Blocks Per Experiment: 8
#
# SYSTEM INFO
#  > Operating System: OS X 10.11.6
#  > Python Version: 2.7.12
#
# DISPLAY INFO
#  > Screen Size: 24" diagonal
#  > Resolution: 2560x1440 @ 60Hz
#  > View Distance: 57 cm

participant	gender	age	handedness	random_seed	block_num	trial_num	search_type	stimulus_type	present_absent	set_size	target_distractor	distractor_distractor	target_time	target_onset	spatial_response	spatial_rt	temporal_response	temporal_rt
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	10	10	time	LINE	present	NA	hetero	hetero	10	4750.54528088	NA	NA	present	4504.32489195
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	10	11	time	LINE	present	NA	hetero	hetero	10	4750.50671622	NA	NA	present	2154.252359
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	10	12	time	LINE	present	NA	hetero	hetero	12	5089.06215736	NA	NA	present	4509.85828997
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	10	13	time	LINE	present	NA	hetero	hetero	12	5084.15879779	NA	NA	present	2320.67429699
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	10	14	time	LINE	absent	NA	hetero	hetero	-1	NA	NA	NA	absent	4519.63655499
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	10	15	time	LINE	absent	NA	hetero	hetero	-1	NA	NA	NA	absent	4504.32011695
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	10	16	time	LINE	present	NA	hetero	hetero	7	4258.11076577	NA	NA	present	1661.38440301
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	10	17	time	LINE	present	NA	hetero	hetero	11	4917.32265502	NA	NA	present	2153.71834202
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	10	18	time	LINE	absent	NA	hetero	hetero	-1	NA	NA	NA	absent	4504.04929399
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	10	19	time	LINE	present	NA	hetero	hetero	9	4583.66829227	NA	NA	present	1986.95171002
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	10	20	time	LINE	present	NA	hetero	hetero	8	4424.30649297	NA	NA	present	1660.72298499
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	10	21	time	LINE	absent	NA	hetero	hetero	-1	NA	NA	NA	present	4505.66994597
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	10	22	time	LINE	absent	NA	hetero	hetero	-1	NA	NA	NA	absent	4503.22283001
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	10	23	time	LINE	absent	NA	hetero	hetero	-1	NA	NA	NA	present	4504.47222003
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	10	24	time	LINE	present	NA	hetero	hetero	8	4425.43807529	NA	NA	present	2162.29055304
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	10	25	time	LINE	present	NA	hetero	hetero	12	5083.48159252	NA	NA	present	4503.61463201
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	10	26	time	LINE	absent	NA	hetero	hetero	-1	NA	NA	NA	absent	4503.12199199
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	10	27	time	LINE	present	NA	hetero	hetero	12	5099.76973688	NA	NA	present	4519.94928299
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	10	28	time	LINE	absent	NA	hetero	hetero	-1	NA	NA	NA	absent	4507.54361396
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	10	29	time	LINE	present	NA	hetero	hetero	11	4917.32353868	NA	NA	present	2320.39506402
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	10	30	time	LINE	absent	NA	hetero	hetero	-1	NA	NA	NA	absent	4504.13777202
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	10	31	time	LINE	present	NA	hetero	hetero	5	3932.07685525	NA	NA	absent	4520.45614098
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	10	32	time	LINE	present	NA	hetero	hetero	11	4925.19431133	NA	NA	present	1993.734686
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	10	33	time	LINE	absent	NA	hetero	hetero	-1	NA	NA	NA	present	1653.17478398
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	10	34	time	LINE	absent	NA	hetero	hetero	-1	NA	NA	NA	absent	4504.28551197
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	10	35	time	LINE	present	NA	hetero	hetero	6	4083.19960656	NA	NA	present	4503.853323
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	10	36	time	LINE	absent	NA	hetero	hetero	-1	NA	NA	NA	absent	4510.37645497
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	10	37	time	LINE	present	NA	hetero	hetero	7	4250.08369552	NA	NA	absent	1820.10132202
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	10	38	time	LINE	absent	NA	hetero	hetero	-1	NA	NA	NA	present	4503.58573103
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	10	39	time	LINE	present	NA	hetero	hetero	5	3916.46883627	NA	NA	present	1319.67942795
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	10	40	time	LINE	present	NA	hetero	hetero	10	4755.42696378	NA	NA	present	2159.71592098
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	10	41	time	LINE	absent	NA	hetero	hetero	-1	NA	NA	NA	present	4504.16380295
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	10	42	time	LINE	absent	NA	hetero	hetero	-1	NA	NA	NA	absent	4504.00814199
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	10	43	time	LINE	present	NA	hetero	hetero	12	5084.06078391	NA	NA	present	1653.14130101
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	10	44	time	LINE	present	NA	hetero	hetero	6	4089.42247962	NA	NA	present	1492.61929898
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	10	45	time	LINE	present	NA	hetero	hetero	10	4750.53558164	NA	NA	present	1986.92968098
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	10	46	time	LINE	absent	NA	hetero	hetero	-1	NA	NA	NA	present	1652.53444097
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	10	47	time	LINE	absent	NA	hetero	hetero	-1	NA	NA	NA	present	1820.00479399
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	10	48	time	LINE	absent	NA	hetero	hetero	-1	NA	NA	NA	present	1987.09441902
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	10	49	time	LINE	absent	NA	hetero	hetero	-1	NA	NA	NA	absent	4510.62704198
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	10	50	time	LINE	absent	NA	hetero	hetero	-1	NA	NA	NA	absent	4503.086065
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	10	51	time	LINE	absent	NA	hetero	hetero	-1	NA	NA	NA	absent	4503.85648798
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	10	52	time	LINE	present	NA	hetero	hetero	7	4249.95774273	NA	NA	present	1652.94234402
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	10	53	time	LINE	present	NA	hetero	hetero	6	4090.51808381	NA	NA	present	1493.74192301
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	10	54	time	LINE	present	NA	hetero	hetero	5	3917.32564894	NA	NA	present	1152.98716101
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	10	55	time	LINE	absent	NA	hetero	hetero	-1	NA	NA	NA	present	1820.34631498
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	10	56	time	LINE	absent	NA	hetero	hetero	-1	NA	NA	NA	absent	4503.18613899
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	10	57	time	LINE	absent	NA	hetero	hetero	-1	NA	NA	NA	absent	4520.15277999
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	10	58	time	LINE	present	NA	hetero	hetero	12	5086.57647098	NA	NA	present	4506.82468701
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	10	59	time	LINE	present	NA	hetero	hetero	10	4750.41699852	NA	NA	present	1986.93514697
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	10	60	time	LINE	present	NA	hetero	hetero	8	4416.97848586	NA	NA	present	1653.287414
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	11	1	space	LINE	absent	8	hetero	homo	NA	NA	absent	1209.20713403	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	11	2	space	LINE	absent	16	hetero	homo	NA	NA	absent	704.706395976	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	11	3	space	LINE	present	12	hetero	homo	NA	NA	present	682.743376994	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	11	4	space	LINE	present	16	hetero	homo	NA	NA	present	917.224028963	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	11	5	space	LINE	absent	12	hetero	homo	NA	NA	absent	672.695227026	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	11	6	space	LINE	present	8	hetero	homo	NA	NA	present	837.429434992	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	11	7	space	LINE	absent	12	hetero	homo	NA	NA	absent	1382.57469604	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	11	8	space	LINE	present	16	hetero	homo	NA	NA	present	696.659784997	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	11	9	space	LINE	present	12	hetero	homo	NA	NA	present	740.493144025	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	11	10	space	LINE	absent	8	hetero	homo	NA	NA	absent	600.526405033	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	11	11	space	LINE	absent	16	hetero	homo	NA	NA	absent	517.432925	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	11	12	space	LINE	present	8	hetero	homo	NA	NA	present	538.16729004	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	11	13	space	LINE	absent	12	hetero	homo	NA	NA	absent	531.15583997	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	11	14	space	LINE	absent	8	hetero	homo	NA	NA	absent	674.066486012	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	11	15	space	LINE	present	8	hetero	homo	NA	NA	present	561.505705002	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	11	16	space	LINE	absent	16	hetero	homo	NA	NA	absent	592.799281003	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	11	17	space	LINE	present	12	hetero	homo	NA	NA	present	602.092341986	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	11	18	space	LINE	present	16	hetero	homo	NA	NA	present	727.133206034	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	11	19	space	LINE	absent	8	hetero	homo	NA	NA	absent	1148.94188399	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	11	20	space	LINE	present	8	hetero	homo	NA	NA	present	749.710514967	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	11	21	space	LINE	absent	16	hetero	homo	NA	NA	absent	737.319571024	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	11	22	space	LINE	present	16	hetero	homo	NA	NA	present	645.786378998	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	11	23	space	LINE	present	12	hetero	homo	NA	NA	present	1075.99429396	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	11	24	space	LINE	absent	12	hetero	homo	NA	NA	absent	863.957719994	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	11	25	space	LINE	absent	12	hetero	homo	NA	NA	absent	845.360014006	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	11	26	space	LINE	present	8	hetero	homo	NA	NA	present	620.034552994	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	11	27	space	LINE	absent	16	hetero	homo	NA	NA	absent	648.493107001	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	11	28	space	LINE	present	16	hetero	homo	NA	NA	present	555.123784987	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	11	29	space	LINE	present	12	hetero	homo	NA	NA	present	543.395053013	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	11	30	space	LINE	absent	8	hetero	homo	NA	NA	absent	561.808255035	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	11	31	space	LINE	present	8	hetero	homo	NA	NA	present	570.825829986	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	11	32	space	LINE	present	16	hetero	homo	NA	NA	present	569.978834013	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	11	33	space	LINE	absent	16	hetero	homo	NA	NA	absent	722.626801988	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	11	34	space	LINE	absent	12	hetero	homo	NA	NA	absent	742.132678977	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	11	35	space	LINE	absent	8	hetero	homo	NA	NA	absent	545.089403982	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	11	36	space	LINE	present	12	hetero	homo	NA	NA	present	778.896313976	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	11	37	space	LINE	absent	12	hetero	homo	NA	NA	absent	729.55908702	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	11	38	space	LINE	absent	8	hetero	homo	NA	NA	absent	676.600568986	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	11	39	space	LINE	present	16	hetero	homo	NA	NA	present	615.732585022	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	11	40	space	LINE	absent	16	hetero	homo	NA	NA	absent	662.133998994	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	11	41	space	LINE	present	8	hetero	homo	NA	NA	present	517.794212035	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	11	42	space	LINE	present	12	hetero	homo	NA	NA	present	623.122828023	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	11	43	space	LINE	present	16	hetero	homo	NA	NA	present	861.618986004	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	11	44	space	LINE	present	8	hetero	homo	NA	NA	present	507.320190023	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	11	45	space	LINE	absent	12	hetero	homo	NA	NA	absent	757.597445976	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	11	46	space	LINE	absent	16	hetero	homo	NA	NA	absent	956.410137005	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	11	47	space	LINE	absent	8	hetero	homo	NA	NA	absent	776.062156016	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	11	48	space	LINE	present	12	hetero	homo	NA	NA	present	959.223679965	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	11	49	space	LINE	present	8	hetero	homo	NA	NA	present	785.289840016	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	11	50	space	LINE	absent	12	hetero	homo	NA	NA	absent	1154.61031301	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	11	51	space	LINE	absent	16	hetero	homo	NA	NA	absent	688.081361994	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	11	52	space	LINE	present	12	hetero	homo	NA	NA	present	596.719236986	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	11	53	space	LINE	present	16	hetero	homo	NA	NA	present	506.42767502	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	11	54	space	LINE	absent	8	hetero	homo	NA	NA	absent	673.123796005	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	11	55	space	LINE	absent	8	hetero	homo	NA	NA	absent	733.627323993	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	11	56	space	LINE	present	12	hetero	homo	NA	NA	present	718.180872966	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	11	57	space	LINE	absent	12	hetero	homo	NA	NA	absent	560.572399001	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	11	58	space	LINE	absent	16	hetero	homo	NA	NA	absent	609.001857985	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	11	59	space	LINE	present	16	hetero	homo	NA	NA	present	488.153898041	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	11	60	space	LINE	present	8	hetero	homo	NA	NA	present	638.511522964	NA	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	12	1	time	LINE	present	NA	hetero	homo	9	4599.18912936	NA	NA	present	2001.94211304
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	12	2	time	LINE	absent	NA	hetero	homo	-1	NA	NA	NA	absent	4504.54814901
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	12	3	time	LINE	present	NA	hetero	homo	8	4416.81625914	NA	NA	present	1653.31081004
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	12	4	time	LINE	present	NA	hetero	homo	11	4917.20814039	NA	NA	present	2154.24293
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	12	5	time	LINE	absent	NA	hetero	homo	-1	NA	NA	NA	absent	4519.83183104
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	12	6	time	LINE	absent	NA	hetero	homo	-1	NA	NA	NA	absent	4504.41379502
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	12	7	time	LINE	present	NA	hetero	homo	10	4750.49063862	NA	NA	present	1986.86537798
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	12	8	time	LINE	present	NA	hetero	homo	11	4917.29619916	NA	NA	present	2153.61729899
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	12	9	time	LINE	absent	NA	hetero	homo	-1	NA	NA	NA	absent	4504.16205998
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	12	10	time	LINE	present	NA	hetero	homo	7	4249.86225426	NA	NA	present	1486.28228897
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	12	11	time	LINE	absent	NA	hetero	homo	-1	NA	NA	NA	absent	4504.26504499
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	12	12	time	LINE	absent	NA	hetero	homo	-1	NA	NA	NA	absent	4504.02826903
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	12	13	time	LINE	absent	NA	hetero	homo	-1	NA	NA	NA	absent	4504.11677704
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	12	14	time	LINE	present	NA	hetero	homo	5	3916.44707408	NA	NA	present	1152.88592404
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	12	15	time	LINE	absent	NA	hetero	homo	-1	NA	NA	NA	absent	4504.14165901
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	12	16	time	LINE	absent	NA	hetero	homo	-1	NA	NA	NA	absent	4519.77717597
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	12	17	time	LINE	present	NA	hetero	homo	10	4750.55457307	NA	NA	present	1987.60844604
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	12	18	time	LINE	present	NA	hetero	homo	10	4750.52922156	NA	NA	present	1987.86758701
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	12	19	time	LINE	absent	NA	hetero	homo	-1	NA	NA	NA	absent	4519.75903095
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	12	20	time	LINE	present	NA	hetero	homo	11	4917.07346389	NA	NA	present	2154.73163099
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	12	21	time	LINE	present	NA	hetero	homo	10	4750.22658985	NA	NA	present	1986.81806499
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	12	22	time	LINE	present	NA	hetero	homo	5	3932.14700841	NA	NA	present	1168.55541698
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	12	23	time	LINE	absent	NA	hetero	homo	-1	NA	NA	NA	absent	4504.14869201
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	12	24	time	LINE	absent	NA	hetero	homo	-1	NA	NA	NA	absent	4504.290051
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	12	25	time	LINE	absent	NA	hetero	homo	-1	NA	NA	NA	absent	4504.18654305
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	12	26	time	LINE	present	NA	hetero	homo	8	4416.9071891	NA	NA	present	1653.414906
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	12	27	time	LINE	present	NA	hetero	homo	11	4916.3549052	NA	NA	present	2152.89772704
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	12	28	time	LINE	absent	NA	hetero	homo	-1	NA	NA	NA	absent	4519.86192499
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	12	29	time	LINE	present	NA	hetero	homo	12	5084.10074887	NA	NA	present	2320.52731497
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	12	30	time	LINE	absent	NA	hetero	homo	-1	NA	NA	NA	absent	4519.788626
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	12	31	time	LINE	present	NA	hetero	homo	5	3916.41584845	NA	NA	present	1153.34312199
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	12	32	time	LINE	absent	NA	hetero	homo	-1	NA	NA	NA	absent	4503.35831102
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	12	33	time	LINE	absent	NA	hetero	homo	-1	NA	NA	NA	absent	4504.22469899
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	12	34	time	LINE	present	NA	hetero	homo	7	4249.86343385	NA	NA	present	1486.82846501
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	12	35	time	LINE	absent	NA	hetero	homo	-1	NA	NA	NA	None	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	12	36	time	LINE	present	NA	hetero	homo	5	3916.49367869	NA	NA	present	1152.93446998
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	12	37	time	LINE	absent	NA	hetero	homo	-1	NA	NA	NA	None	NA
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	12	38	time	LINE	absent	NA	hetero	homo	-1	NA	NA	NA	absent	4503.50964902
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	12	39	time	LINE	present	NA	hetero	homo	11	4917.26908212	NA	NA	absent	2153.52390596
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	12	40	time	LINE	present	NA	hetero	homo	10	4750.51946851	NA	NA	present	2153.73961296
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	12	41	time	LINE	present	NA	hetero	homo	7	4251.08009801	NA	NA	present	1486.600056
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	12	42	time	LINE	absent	NA	hetero	homo	-1	NA	NA	NA	absent	4504.132915
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	12	43	time	LINE	absent	NA	hetero	homo	-1	NA	NA	NA	absent	4504.25838801
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	12	44	time	LINE	present	NA	hetero	homo	10	4750.51837298	NA	NA	present	1987.14377201
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	12	45	time	LINE	absent	NA	hetero	homo	-1	NA	NA	NA	absent	4503.96140601
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	12	46	time	LINE	present	NA	hetero	homo	10	4749.64188563	NA	NA	present	1986.08113604
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	12	47	time	LINE	absent	NA	hetero	homo	-1	NA	NA	NA	absent	4503.487696
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	12	48	time	LINE	present	NA	hetero	homo	5	3916.49915595	NA	NA	present	1152.82115602
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	12	49	time	LINE	absent	NA	hetero	homo	-1	NA	NA	NA	absent	4504.145368
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	12	50	time	LINE	present	NA	hetero	homo	10	4750.4557632	NA	NA	present	1987.04976297
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	12	51	time	LINE	present	NA	hetero	homo	11	4917.20197116	NA	NA	present	2153.84306002
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	12	52	time	LINE	present	NA	hetero	homo	10	4750.45845054	NA	NA	present	1986.73847702
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	12	53	time	LINE	absent	NA	hetero	homo	-1	NA	NA	NA	absent	4504.56251501
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	12	54	time	LINE	absent	NA	hetero	homo	-1	NA	NA	NA	absent	4519.92190402
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	12	55	time	LINE	present	NA	hetero	homo	7	4250.34919582	NA	NA	present	1486.491071
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	12	56	time	LINE	absent	NA	hetero	homo	-1	NA	NA	NA	absent	4519.717663
7887a6b14dd638578f1d9ff763112b17de01e5f8	f	18	r	772773777	12	57	time	LINE	absent	NA	hetero	homo	-1	NA	NA	NA	absent	4504.35086101
